RequestNo,RequestDate,RequestType,AssetFacilityType,CapexRequestAmount,RegionCode,BranchCode,BranchName,RequestBU,RequestFunction,IsBudgeted,BudgetRefNo,UserRemarks,CurrentStatus,LastActionDate,LastActionRemarks,LastActionRejectionReason,LastActionBy,AssetCategoryName,AssetItemName,VendorProcType,ItemCategory,ItemRatePerQtyForCentralProcItems,AssetItemQty,AssetItemRatePerQty,AssetAddlCharges,AssetAddlChargesRemarks,AssetItemAmount,AssetItemRemarks,VendorName,Vendor_RatePerQty,Vendor_TotalAmount,Vendor_DeliveryPeriod,Vendor_PaymentTerms,IsSelectedVendor
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Shelving Racks-Ops,Local,OPSMHE&FACILITYASSET,0,4,29800,0,0,119200,"Out of 3 quotes, Design craft if l1. This quotes r",DJ Hydraulic,36400,145600,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,7,9800,0,0,68600,"Out of 3 quotes, Design craft if l1. This quotes r",design craft,9800,68600,0,0,Yes
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,7,9800,0,0,68600,"Out of 3 quotes, Design craft if l1. This quotes r",Sign fab,10500,73500,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,7,9800,0,0,68600,"Out of 3 quotes, Design craft if l1. This quotes r",DJ Hydraulic,10800,75600,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Bag Carrying Trolley-Ops,Local,OPSMHE&FACILITYASSET,0,7,16500,0,0,115500,"Out of 3 quotes, Design craft if l1. This quotes r",Design craft,16500,115500,0,0,Yes
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Bag Carrying Trolley-Ops,Local,OPSMHE&FACILITYASSET,0,7,16500,0,0,115500,"Out of 3 quotes, Design craft if l1. This quotes r",Sign fab,18000,126000,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Bag Carrying Trolley-Ops,Local,OPSMHE&FACILITYASSET,0,7,16500,0,0,115500,"Out of 3 quotes, Design craft if l1. This quotes r",DJ Hydraulic,23700,165900,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Bag Holder-Ops,Local,OPSMHE&FACILITYASSET,0,10,600,0,0,6000,"Out of 3 quotes, Design craft if l1. This quotes r",Design craft,600,6000,0,0,Yes
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Bag Holder-Ops,Local,OPSMHE&FACILITYASSET,0,10,600,0,0,6000,"Out of 3 quotes, Design craft if l1. This quotes r",Sign Fab,750,7500,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Bag Holder-Ops,Local,OPSMHE&FACILITYASSET,0,10,600,0,0,6000,"Out of 3 quotes, Design craft if l1. This quotes r",DJ Hydraulic ,3360,33600,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Location Stand-Ops,Local,OPSMHE&FACILITYASSET,0,2,2000,0,0,4000,"Out of 3 quotes, Design craft if l1. This quotes r",Design craft,2000,4000,0,0,Yes
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Location Stand-Ops,Local,OPSMHE&FACILITYASSET,0,2,2000,0,0,4000,"Out of 3 quotes, Design craft if l1. This quotes r",DJ Hydraulic,2030,4060,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,PLANT & MACHINERY,Location Stand-Ops,Local,OPSMHE&FACILITYASSET,0,2,2000,0,0,4000,"Out of 3 quotes, Design craft if l1. This quotes r",Sign fab,2500,5000,0,0,-
CPX-F/E/202526/0006,05-05-2025,Facility,Upgrade,961269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25 ,This capex is for Coimbatore Integrated HUB.  Rent,Rejected,09-05-2025,raised more qty than approved qty on email by P&E ,Others,Authority - Manoj Rathod ,COMPUTER,TSC DA220 BARCODE PRINTER (WITH BLUETOOTH) - OPS,Central,ITASSETS-OPS,14411,4,14411,0,,57644,Qty approved by ZBH and OPS,,0,0,,,
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,COMPUTER,MT90 HANDHELD TERMINAL DEVICE (HHT)- WIFI- OPS,Central,ITASSETS-OPS,24860,4,24860,0,,99440,Qty approved by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Plastic Pallets (Nilkamal)-Ops,Central,OPSMHE&FACILITYASSET,2773,25,2773,0,,69325,Qty approved  by OPS team and ZBH. ,,0,0,,,
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Plastic Crates - 810 x 568 x 425mm (Nilkamal)-Ops,Central,OPSMHE&FACILITYASSET,1148,25,1148,0,,28700,Qty approved by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Hydraulic Trolley / Hand Pallet Truck (HPT) - 685m,Central,OPSMHE&FACILITYASSET,22000,4,22000,0,,88000,Qty approved by OPS team and ZBH ,,0,0,,,
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Weighing Machine - 35 kgs (Essae)-Ops,Central,OPSMHE&FACILITYASSET,8421,4,8421,0,,33684,Qty approved by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Weighing Machine - 300 kgs (Essae)-Ops,Central,OPSMHE&FACILITYASSET,16684.5,1,16684.5,0,,16684.5,Qty approved by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,OFFICE EQUIPMENTS,LOCKER-Non-Ops,Local,ADMIN-ASSETS-OTHERS,0,1,22500,0,0,22500,Design craft is l1. Qty approved by OPS team and Z,Design craft,22500,22500,0,0,Yes
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,OFFICE EQUIPMENTS,LOCKER-Non-Ops,Local,ADMIN-ASSETS-OTHERS,0,1,22500,0,0,22500,Design craft is l1. Qty approved by OPS team and Z,Sign craft,23000,23000,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,OFFICE EQUIPMENTS,LOCKER-Non-Ops,Local,ADMIN-ASSETS-OTHERS,0,1,22500,0,0,22500,Design craft is l1. Qty approved by OPS team and Z,DJ hydraulic,29550,29550,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Shelving Racks-Ops,Local,OPSMHE&FACILITYASSET,0,4,29800,0,0,119200,Design craft is l1. Qty approved by OPS team and Z,Design craft,29800,119200,0,0,Yes
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Shelving Racks-Ops,Local,OPSMHE&FACILITYASSET,0,4,29800,0,0,119200,Design craft is l1. Qty approved by OPS team and Z,Sign fab,35000,140000,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Shelving Racks-Ops,Local,OPSMHE&FACILITYASSET,0,4,29800,0,0,119200,Design craft is l1. Qty approved by OPS team and Z,DJ Hydraulic,36400,145600,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,BARRICADES-Ops,Local,OPSMHE&FACILITYASSET,0,4,2500,0,0,10000,Design craft is l1. Qty approved by OPS team and Z,Design craft,2500,10000,0,0,Yes
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,BARRICADES-Ops,Local,OPSMHE&FACILITYASSET,0,4,2500,0,0,10000,Design craft is l1. Qty approved by OPS team and Z,Sign fab,2500,10000,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,BARRICADES-Ops,Local,OPSMHE&FACILITYASSET,0,4,2500,0,0,10000,Design craft is l1. Qty approved by OPS team and Z,DJ Hydraulic,2970,11880,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,5,9800,0,0,49000,Packet trolley. Out of 3 quotes design craft is l1,Design craft,9800,49000,0,0,Yes
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,5,9800,0,0,49000,Packet trolley. Out of 3 quotes design craft is l1,Sign fab,10500,52500,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,5,9800,0,0,49000,Packet trolley. Out of 3 quotes design craft is l1,DJ Hydraulic,10800,54000,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Bag Carrying Trolley-Ops,Local,OPSMHE&FACILITYASSET,0,3,16500,0,0,49500,Design craft is l1. Qty approved by OPS team and Z,Design craft,16500,49500,0,0,Yes
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Bag Carrying Trolley-Ops,Local,OPSMHE&FACILITYASSET,0,3,16500,0,0,49500,Design craft is l1. Qty approved by OPS team and Z,Sign fab,18000,54000,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Bag Carrying Trolley-Ops,Local,OPSMHE&FACILITYASSET,0,3,16500,0,0,49500,Design craft is l1. Qty approved by OPS team and Z,DJ Hydraulic,23700,71100,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Bag Holder-Ops,Local,OPSMHE&FACILITYASSET,0,5,600,0,0,3000,"Out of 3 quotes, Design craft is L1 . Qty approved",Design craft,600,3000,0,0,Yes
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Bag Holder-Ops,Local,OPSMHE&FACILITYASSET,0,5,600,0,0,3000,"Out of 3 quotes, Design craft is L1 . Qty approved",Sign fab,750,3750,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Bag Holder-Ops,Local,OPSMHE&FACILITYASSET,0,5,600,0,0,3000,"Out of 3 quotes, Design craft is L1 . Qty approved",DJ Hydraulic,3360,16800,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Location Stand-Ops,Local,OPSMHE&FACILITYASSET,0,12,2000,0,0,24000,Design craft is l1. Qty approved by OPS team and Z,Design craft,2000,24000,0,0,Yes
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Location Stand-Ops,Local,OPSMHE&FACILITYASSET,0,12,2000,0,0,24000,Design craft is l1. Qty approved by OPS team and Z,DJ Hydraulic,2030,24360,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Location Stand-Ops,Local,OPSMHE&FACILITYASSET,0,12,2000,0,0,24000,Design craft is l1. Qty approved by OPS team and Z,Sign fab,2500,30000,0,0,-
CPX-F/E/202526/0007,10-05-2025,Facility,Upgrade,641855.5,E,E08,MADURAI APEX - E08 (HO),Dom Exp,Ops,Yes,FY24-25,"This capex is for Madurai MHE requirements, Qty ap",Approved,16-05-2025,,,Authority - Aneel Gambhir ,COMPUTER,TSC DA220 BARCODE PRINTER (WITH BLUETOOTH) - OPS,Central,ITASSETS-OPS,14411,2,14411,0,,28822,Qty approved by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,COMPUTER,MT90 HANDHELD TERMINAL DEVICE (HHT)- WIFI- OPS,Central,ITASSETS-OPS,24860,6,24860,0,,149160,Qty approved  by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Plastic Pallets (Nilkamal)-Ops,Central,OPSMHE&FACILITYASSET,2773,61,2773,0,,169153,Qty approved by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Plastic Crates - 810 x 568 x 425mm (Nilkamal)-Ops,Central,OPSMHE&FACILITYASSET,1148,44,1148,0,,50512,Qty approved by OPS team and ZBH,,0,0,,,
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Hydraulic Trolley / Hand Pallet Truck (HPT) - 685m,Central,OPSMHE&FACILITYASSET,22000,7,22000,0,,154000,Qty approved by OPS  team and ZBH,,0,0,,,
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,OFFICE EQUIPMENTS,LOCKER-Non-Ops,Local,ADMIN-ASSETS-OTHERS,0,3,22500,0,0,67500,Safety locker .  Design craft is l1. Qty approved ,Design craft,22500,67500,0,0,Yes
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,OFFICE EQUIPMENTS,LOCKER-Non-Ops,Local,ADMIN-ASSETS-OTHERS,0,3,22500,0,0,67500,Safety locker .  Design craft is l1. Qty approved ,Sign fab,23000,69000,0,0,-
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,OFFICE EQUIPMENTS,LOCKER-Non-Ops,Local,ADMIN-ASSETS-OTHERS,0,3,22500,0,0,67500,Safety locker .  Design craft is l1. Qty approved ,DJ Hydraulic,29550,88650,0,0,-
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Shelving Racks-Ops,Local,OPSMHE&FACILITYASSET,0,4,29800,0,0,119200,Design craft is l1. Qty approved by OPS team and Z,Design craft,29800,119200,0,0,Yes
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Shelving Racks-Ops,Local,OPSMHE&FACILITYASSET,0,4,29800,0,0,119200,Design craft is l1. Qty approved by OPS team and Z,Sign fab,35000,140000,0,0,-
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,Shelving Racks-Ops,Local,OPSMHE&FACILITYASSET,0,4,29800,0,0,119200,Design craft is l1. Qty approved by OPS team and Z,DJ hydraulic,36400,145600,0,0,-
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,BARRICADES-Ops,Local,OPSMHE&FACILITYASSET,0,8,2500,0,0,20000,Expansion Barrier.  Design craft is l1. Qty approv,Design craft,2500,20000,0,0,Yes
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,BARRICADES-Ops,Local,OPSMHE&FACILITYASSET,0,8,2500,0,0,20000,Expansion Barrier.  Design craft is l1. Qty approv,Sign fab,2500,20000,0,0,-
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,BARRICADES-Ops,Local,OPSMHE&FACILITYASSET,0,8,2500,0,0,20000,Expansion Barrier.  Design craft is l1. Qty approv,DJ Hydraulic,2970,23760,0,0,-
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,7,9800,0,0,68600,design craft is l1. Qty approved by OPS team and Z,Design craft,9800,68600,0,0,Yes
CPX-F/E/202526/0008,10-05-2025,Facility,Upgrade,915269,E,E01,COIMBATORE APEX - E01 (HO),Dom Exp,Ops,Yes,FY25,This capex is for Coimbatore Integrated Apex MHE r,Approved,16-05-2025,,,Authority - Aneel Gambhir ,PLANT & MACHINERY,TROLLEY-Ops,Local,OPSMHE&FACILITYASSET,0,7,9800,0,0,68600,design craft is l1. Qty approved by OPS team and Z,Sign fab,10500,73500,0,0,-
